repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
26;56000;14000;784;10;0.11950;0.23330;0.28219;-1.00000;0.11983;0.49491;-1.00000;-1.00000;1.00000;0.54939;-1.00000;-1.00000;-1.00000;0.22857;0.23330;0.28219;-1.00000;0.11983;0.48265;-1.00000;-1.00000;1.00000;0.84196;-1.00000;0.07071;-1.00000;0.12043;0.23330;0.28219;-1.00000;0.11983;0.49183;-1.00000;-1.00000;1.00000;0.54442;-1.00000;0.13015;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
27;56000;14000;784;10;0.11557;0.23306;0.28095;-1.00000;0.12025;0.49554;-1.00000;-1.00000;1.00000;0.55224;-1.00000;-1.00000;-1.00000;0.23086;0.23306;0.28095;-1.00000;0.12025;0.48110;-1.00000;-1.00000;1.00000;0.92641;-1.00000;0.07190;-1.00000;0.11686;0.23306;0.28095;-1.00000;0.12025;0.49141;-1.00000;-1.00000;1.00000;0.54660;-1.00000;0.13068;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
28;56000;14000;784;10;0.12043;0.23211;0.28100;-1.00000;0.11890;0.49233;-1.00000;-1.00000;1.00000;0.54473;-1.00000;-1.00000;-1.00000;0.16571;0.23211;0.28100;-1.00000;0.11890;0.48330;-1.00000;-1.00000;1.00000;0.63708;-1.00000;0.06725;-1.00000;0.12129;0.23211;0.28100;-1.00000;0.11890;0.48940;-1.00000;-1.00000;1.00000;0.54037;-1.00000;0.13035;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
29;56000;14000;784;10;0.12021;0.23353;0.28210;-1.00000;0.12025;0.49476;-1.00000;-1.00000;1.00000;0.55061;-1.00000;-1.00000;-1.00000;0.15207;0.23353;0.28210;-1.00000;0.12025;0.48767;-1.00000;-1.00000;1.00000;0.61283;-1.00000;0.06564;-1.00000;0.12171;0.23353;0.28210;-1.00000;0.12025;0.49230;-1.00000;-1.00000;1.00000;0.54645;-1.00000;0.13038;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
30;56000;14000;784;10;0.11800;0.23272;0.28044;-1.00000;0.11974;0.49369;-1.00000;-1.00000;1.00000;0.54889;-1.00000;-1.00000;-1.00000;0.15500;0.23272;0.28044;-1.00000;0.11974;0.48468;-1.00000;-1.00000;1.00000;0.62967;-1.00000;0.06658;-1.00000;0.11871;0.23272;0.28044;-1.00000;0.11974;0.49067;-1.00000;-1.00000;1.00000;0.54419;-1.00000;0.13049;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
31;56000;14000;784;10;0.11736;0.23265;0.28063;-1.00000;0.11975;0.49405;-1.00000;-1.00000;1.00000;0.54942;-1.00000;-1.00000;-1.00000;0.22807;0.23265;0.28063;-1.00000;0.11975;0.47949;-1.00000;-1.00000;1.00000;0.93483;-1.00000;0.07198;-1.00000;0.11786;0.23265;0.28063;-1.00000;0.11975;0.49052;-1.00000;-1.00000;1.00000;0.54434;-1.00000;0.13063;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
32;56000;14000;784;10;0.11943;0.23270;0.28076;-1.00000;0.11983;0.49434;-1.00000;-1.00000;1.00000;0.55034;-1.00000;-1.00000;-1.00000;0.18350;0.23270;0.28076;-1.00000;0.11983;0.48134;-1.00000;-1.00000;1.00000;0.75500;-1.00000;0.07034;-1.00000;0.11971;0.23270;0.28076;-1.00000;0.11983;0.49064;-1.00000;-1.00000;1.00000;0.54481;-1.00000;0.13086;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
33;56000;14000;784;10;0.11736;0.23217;0.27897;-1.00000;0.11974;0.49422;-1.00000;-1.00000;1.00000;0.55133;-1.00000;-1.00000;-1.00000;0.22621;0.23217;0.27897;-1.00000;0.11974;0.47669;-1.00000;-1.00000;1.00000;0.76775;-1.00000;0.07123;-1.00000;0.11893;0.23217;0.27897;-1.00000;0.11974;0.48967;-1.00000;-1.00000;1.00000;0.54468;-1.00000;0.13131;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
34;56000;14000;784;10;0.11579;0.23221;0.27994;-1.00000;0.11961;0.49395;-1.00000;-1.00000;1.00000;0.55018;-1.00000;-1.00000;-1.00000;0.23814;0.23221;0.27994;-1.00000;0.11961;0.47887;-1.00000;-1.00000;1.00000;0.94979;-1.00000;0.07233;-1.00000;0.11779;0.23221;0.27994;-1.00000;0.11961;0.48973;-1.00000;-1.00000;1.00000;0.54418;-1.00000;0.13151;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
35;56000;14000;784;10;0.11579;0.23398;0.28268;-1.00000;0.12069;0.49635;-1.00000;-1.00000;1.00000;0.55192;-1.00000;-1.00000;-1.00000;0.16579;0.23398;0.28268;-1.00000;0.12069;0.48449;-1.00000;-1.00000;1.00000;0.64921;-1.00000;0.06768;-1.00000;0.11786;0.23398;0.28268;-1.00000;0.12069;0.49316;-1.00000;-1.00000;1.00000;0.54781;-1.00000;0.12928;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
36;56000;14000;784;10;0.11907;0.23328;0.28177;-1.00000;0.12013;0.49601;-1.00000;-1.00000;1.00000;0.55163;-1.00000;-1.00000;-1.00000;0.16743;0.23328;0.28177;-1.00000;0.12013;0.48494;-1.00000;-1.00000;1.00000;0.66587;-1.00000;0.06771;-1.00000;0.11821;0.23328;0.28177;-1.00000;0.12013;0.49185;-1.00000;-1.00000;1.00000;0.54595;-1.00000;0.13046;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
37;56000;14000;784;10;0.11807;0.23173;0.27982;-1.00000;0.11914;0.49273;-1.00000;-1.00000;1.00000;0.54797;-1.00000;-1.00000;-1.00000;0.15514;0.23173;0.27982;-1.00000;0.11914;0.47971;-1.00000;-1.00000;1.00000;0.61110;-1.00000;0.06784;-1.00000;0.12007;0.23173;0.27982;-1.00000;0.11914;0.48872;-1.00000;-1.00000;1.00000;0.54200;-1.00000;0.13136;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
38;56000;14000;784;10;0.11900;0.23270;0.28114;-1.00000;0.11932;0.49441;-1.00000;-1.00000;1.00000;0.54830;-1.00000;-1.00000;-1.00000;0.23029;0.23270;0.28114;-1.00000;0.11932;0.47833;-1.00000;-1.00000;1.00000;0.77383;-1.00000;0.07119;-1.00000;0.12036;0.23270;0.28114;-1.00000;0.11932;0.49068;-1.00000;-1.00000;1.00000;0.54274;-1.00000;0.13123;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
