h;risk;rho_lam;rho_mv2;rho_mv2u
54;0.06884261864565748;1.7988925536516874e-11;0.0029274918701270893;0.0021492317907757874
55;0.0625;8.029939440172526e-08;0.0008097286231087637;0.004072342775077118
56;0.053103964098728494;0.020484939696647254;0.017092700107012433;0.0315426002269555
57;0.06029301277235161;1.495098765425373e-06;0.01647303308881307;0.009168820561610282
58;0.070533208606174;1.9151199201601044e-12;0.01691828813152594;0.004671061997383336
59;0.0626882530120482;6.257294721965033e-08;0.009620859761708282;0.012237772703844102
60;0.0680579056213574;5.088027181285367e-11;0.0019245126766780725;0.002149913263243173
61;0.056978470675575356;0.00012076560287278689;0.008137496649186062;0.01913167924763261
62;0.06487905494093381;3.4335425849751043e-09;0.008347581087181963;0.00544862234009034
63;0.06258172987110032;7.205809645625139e-08;0.004170312702182269;0.0070008014331248555
64;0.059537140724150804;4.070223307579334e-06;0.011216805182682341;0.016851401334173625
65;0.0625116975481939;7.906443972655683e-08;0.01419581144219933;0.012662070728720965
66;0.0764497482752191;7.545114010305156e-16;0.0036269020628466467;0.0012747812790966679
67;0.07152145643693109;5.17050039528256e-13;0.004938519908379512;0.0011521178108004199
68;0.064;1.1004578662222939e-08;0.008866338989029802;0.01137559667049906
69;0.06848552338530067;2.887267922241325e-11;0.0077839983201288526;0.007694792600189879
70;0.06638075703897073;4.694876322229668e-10;0.002649790917422757;0.007069815921529043
71;0.07026723976826761;2.7242146975488325e-12;0.0024894713587264813;0.001109852166770186
72;0.06233571160345475;9.982701116689315e-08;0.022253923941548275;0.008649020665718819
73;0.061350844277673545;3.6810035502443996e-07;0.01821685920647938;0.023368966202363305
74;0.0705223880597015;1.9427745082288485e-12;0.008991372765701316;0.0034074443290933714
75;0.07254464285714286;1.33279884715981e-13;0.006011413122528618;0.0015818218807814605
76;0.07176055028815766;3.766619765153334e-13;0.001909499490879602;0.0012540061770655489
77;0.06134280905180475;3.7204023788659156e-07;0.014105801495188548;0.011401002040455483
78;0.06931246506428172;9.652580351398826e-12;0.0024244183112039535;0.0018165162742268621
79;0.0651890482398957;2.2770064715948633e-09;0.019077060342140344;0.010954033824215004
80;0.06538029224428625;1.767329438167466e-09;0.0031593760745890244;0.0020753192528605645
81;0.05995916094301095;2.326895460818568e-06;0.0028499546270664214;0.007499686567718944
82;0.06906232453677709;1.344561785635871e-11;0.010287015050351794;0.007064124364732832
83;0.06554934823091248;1.4126621794612289e-09;0.00587283717213662;0.007312806879177731
84;0.0763216679076694;8.940597988667881e-16;0.0005828836506073003;0.0005477968559212972
85;0.06814342031162005;4.542992868665845e-11;0.016652795052253817;0.008672193920019956
86;0.07093779015784586;1.1204417157964454e-12;0.0038330041479382342;0.0022857629948360735
87;0.07298454663935952;7.441021825475072e-14;0.0005491401784591264;0.0004951407261158048
88;0.06517690875232775;2.313926929918922e-09;0.005841640929118073;0.006921575700357915
89;0.07166790766939687;4.258540122170259e-13;0.018337508806169477;0.006476413734145138
90;0.06761565836298933;9.141762823480268e-11;0.00146090446032846;0.002631301708220468
91;0.05121495327102804;0.25027671524829725;0.014736786356271644;0.0259276389465951
92;0.05979572887650882;2.8894814881942782e-06;0.010834099796878691;0.019011804471072945
93;0.06611878968995144;6.643041320178403e-10;0.0019794924133340924;0.0021040519773798325
94;0.06894618834080718;1.5682255996203998e-11;0.014003715004929362;0.006316782046140002
95;0.06443202979515829;6.208294143477847e-09;0.0038810573507660666;0.004712833575157045
96;0.06646695375397865;4.1881703096976376e-10;0.004159487543583814;0.0021638221912932743
97;0.05633017289459007;0.0002850956482242041;0.032079417199540675;0.04591355250975033
98;0.06540319583797845;1.714502767491352e-09;0.002144161123663707;0.004581324824141756
99;0.06395019807583475;1.1755219318504027e-08;0.002579998585636293;0.0033322416860756105
100;0.06461195692536205;4.891449276207045e-09;0.002435309607058528;0.0051768956490569834
