repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
29;8844;2211;68;2;0.02940;0.05986;0.07295;0.07295;0.02318;0.15786;0.19137;0.15987;0.18926;0.14850;0.19536;-1.00000;-1.00000;0.03844;0.05986;0.07295;0.07295;0.02318;0.13652;0.21237;0.20536;0.24636;0.19934;0.22144;0.24387;-1.00000;0.02940;0.05986;0.07295;0.07295;0.02318;0.15095;0.18697;0.15307;0.18087;0.14233;0.19102;0.38160;-1.00000;0.03076;0.05986;0.07295;0.07295;0.02318;0.14821;0.18533;0.15479;0.18218;0.14404;0.18945;0.21192;0.28309
30;8844;2211;68;2;0.02804;0.05959;0.07250;0.07250;0.02307;0.15774;0.19186;0.16074;0.19026;0.14934;0.19590;-1.00000;-1.00000;0.05427;0.05959;0.07250;0.07250;0.02307;0.13400;0.24221;0.26230;0.31742;0.26744;0.25906;0.25718;-1.00000;0.02804;0.05959;0.07250;0.07250;0.02307;0.15065;0.18696;0.15298;0.18086;0.14228;0.19102;0.38380;-1.00000;0.02668;0.05959;0.07250;0.07250;0.02307;0.14774;0.18533;0.15461;0.18204;0.14391;0.18947;0.21311;0.28575
31;8844;2211;68;2;0.03166;0.06072;0.07524;0.07524;0.02303;0.15651;0.18965;0.15868;0.18758;0.14731;0.19361;-1.00000;-1.00000;0.05608;0.06072;0.07524;0.07524;0.02303;0.13489;0.25128;0.28478;0.34638;0.29604;0.27062;0.26053;-1.00000;0.03302;0.06072;0.07524;0.07524;0.02303;0.15212;0.18651;0.15210;0.18012;0.14134;0.19045;0.38406;-1.00000;0.03618;0.06072;0.07524;0.07524;0.02303;0.15007;0.18508;0.15384;0.18140;0.14298;0.18906;0.21043;0.27750
32;8844;2211;68;2;0.03618;0.05923;0.07291;0.07291;0.02268;0.15330;0.18663;0.15565;0.18311;0.14443;0.19057;-1.00000;-1.00000;0.05699;0.05923;0.07291;0.07291;0.02268;0.13151;0.23188;0.24788;0.29855;0.24988;0.24646;0.25908;-1.00000;0.03709;0.05923;0.07291;0.07291;0.02268;0.14950;0.18387;0.14987;0.17662;0.13919;0.18778;0.38353;-1.00000;0.03709;0.05923;0.07291;0.07291;0.02268;0.14670;0.18221;0.15177;0.17802;0.14103;0.18619;0.21226;0.28061
33;8844;2211;68;2;0.03437;0.05993;0.07459;0.07459;0.02241;0.15434;0.18594;0.15380;0.18125;0.14264;0.18975;-1.00000;-1.00000;0.06332;0.05993;0.07459;0.07459;0.02241;0.13661;0.21466;0.20871;0.25046;0.20311;0.22417;0.24402;-1.00000;0.03483;0.05993;0.07459;0.07459;0.02241;0.15054;0.18334;0.14847;0.17511;0.13780;0.18715;0.38329;-1.00000;0.03437;0.05993;0.07459;0.07459;0.02241;0.14813;0.18203;0.15001;0.17616;0.13926;0.18590;0.21046;0.27547
34;8844;2211;68;2;0.03121;0.05991;0.07276;0.07276;0.02352;0.15680;0.19105;0.16055;0.18979;0.14914;0.19510;-1.00000;-1.00000;0.05699;0.05991;0.07276;0.07276;0.02352;0.13354;0.22722;0.23294;0.28115;0.23177;0.24013;0.25548;-1.00000;0.02940;0.05991;0.07276;0.07276;0.02352;0.15095;0.18745;0.15489;0.18287;0.14403;0.19156;0.37843;-1.00000;0.03030;0.05991;0.07276;0.07276;0.02352;0.14832;0.18586;0.15654;0.18421;0.14570;0.19002;0.21185;0.28361
35;8844;2211;68;2;0.03664;0.05933;0.07318;0.07318;0.02264;0.15354;0.18611;0.15513;0.18259;0.14391;0.18999;-1.00000;-1.00000;0.04659;0.05933;0.07318;0.07318;0.02264;0.13771;0.21676;0.20974;0.25224;0.20418;0.22649;0.24336;-1.00000;0.03618;0.05933;0.07318;0.07318;0.02264;0.14906;0.18348;0.14947;0.17599;0.13877;0.18739;0.38375;-1.00000;0.03664;0.05933;0.07318;0.07318;0.02264;0.14684;0.18193;0.15136;0.17745;0.14057;0.18589;0.21171;0.27896
36;8844;2211;68;2;0.03076;0.06083;0.07460;0.07460;0.02337;0.15659;0.19011;0.15826;0.18707;0.14692;0.19410;-1.00000;-1.00000;0.04839;0.06083;0.07460;0.07460;0.02337;0.12960;0.24298;0.28277;0.34225;0.29500;0.26114;0.26698;-1.00000;0.02940;0.06083;0.07460;0.07460;0.02337;0.15341;0.18786;0.15305;0.18123;0.14219;0.19182;0.37842;-1.00000;0.03121;0.06083;0.07460;0.07460;0.02337;0.15015;0.18604;0.15515;0.18273;0.14423;0.19010;0.20935;0.27664
37;8844;2211;68;2;0.02488;0.06122;0.07505;0.07505;0.02365;0.15933;0.19243;0.16115;0.19121;0.14971;0.19641;-1.00000;-1.00000;0.05201;0.06122;0.07505;0.07505;0.02365;0.13694;0.24546;0.26442;0.32108;0.26930;0.26251;0.25432;-1.00000;0.02442;0.06122;0.07505;0.07505;0.02365;0.15407;0.18919;0.15510;0.18403;0.14424;0.19321;0.37848;-1.00000;0.02578;0.06122;0.07505;0.07505;0.02365;0.15115;0.18744;0.15691;0.18526;0.14600;0.19153;0.20952;0.27766
38;8844;2211;68;2;0.02714;0.06177;0.07531;0.07531;0.02364;0.15959;0.19381;0.16175;0.19195;0.15032;0.19788;-1.00000;-1.00000;0.03980;0.06177;0.07531;0.07531;0.02364;0.14172;0.22302;0.21337;0.25878;0.20799;0.23329;0.24202;-1.00000;0.02623;0.06177;0.07531;0.07531;0.02364;0.15402;0.19047;0.15462;0.18357;0.14384;0.19460;0.37997;-1.00000;0.02668;0.06177;0.07531;0.07531;0.02364;0.15228;0.18900;0.15653;0.18502;0.14562;0.19315;0.20832;0.27569
39;8844;2211;68;2;0.02578;0.06167;0.07484;0.07484;0.02408;0.16075;0.19526;0.16378;0.19461;0.15230;0.19936;-1.00000;-1.00000;0.04161;0.06167;0.07484;0.07484;0.02408;0.14209;0.22164;0.21503;0.26031;0.20949;0.23155;0.24040;-1.00000;0.02533;0.06167;0.07484;0.07484;0.02408;0.15487;0.19146;0.15751;0.18706;0.14663;0.19560;0.37497;-1.00000;0.02533;0.06167;0.07484;0.07484;0.02408;0.15218;0.18981;0.15917;0.18830;0.14828;0.19402;0.20900;0.27871
40;8844;2211;68;2;0.03121;0.06033;0.07471;0.07471;0.02282;0.15526;0.18851;0.15744;0.18577;0.14613;0.19246;-1.00000;-1.00000;0.05699;0.06033;0.07471;0.07471;0.02282;0.13682;0.25486;0.28920;0.35249;0.30135;0.27481;0.25837;-1.00000;0.03076;0.06033;0.07471;0.07471;0.02282;0.15128;0.18533;0.15081;0.17839;0.14012;0.18923;0.38559;-1.00000;0.03166;0.06033;0.07471;0.07471;0.02282;0.14913;0.18399;0.15256;0.17956;0.14173;0.18795;0.21058;0.27736
