h;risk;rho_lam;rho_mv2;rho_mv2u
57;0.0009401809848395816;2.2233527426121995e-06;0.015785094163131792;-1.0
58;0.0007067137809187279;7.374407844264756e-05;0.007486060807135661;-1.0
59;0.0006482027106658809;0.00017735627749076736;0.012143206314500566;-1.0
60;0.000294863478209589;0.035511358361592124;0.022349475885560004;-1.0
61;0.0007008117736377971;8.056949459150665e-05;0.0069717482174663096;-1.0
62;0.0004689606659241456;0.0026083314039814925;0.013776098101630902;-1.0
63;0.0003506926179203928;0.01537152564081855;0.015216911969532553;-1.0
64;0.0007030288827699338;7.793440295793527e-05;0.006760533462821818;-1.0
65;0.00064065230052417;0.00019862190199127194;0.007062867653669255;-1.0
66;0.0004122497055359246;0.006106001888624236;0.011906993787669167;-1.0
67;0.001054172767203514;4.022612282930577e-07;0.010052424022571416;-1.0
68;0.0008745845723281442;5.9467416902964315e-06;0.007962036277393331;-1.0
69;0.0005863039399624766;0.0004487786639641882;0.010296752249146767;-1.0
70;0.0007051357386296862;7.551025466746396e-05;0.013463731682620689;-1.0
71;0.0006392004183857284;0.00020299444718230967;0.009680390020409175;-1.0
72;0.0012823501981813943;1.312940400748267e-08;0.004316109278381613;-1.0
73;0.0007080063720573485;7.232820604636393e-05;0.010658740955056461;-1.0
74;0.0004123954283021091;0.0060926713237772784;0.015434875479154217;-1.0
75;0.0003517617400480741;0.015127010515653806;0.014485157047126655;-1.0
76;0.0008149959250203749;1.4535079911260349e-05;0.010108919128471778;-1.0
77;0.0006446697532673035;0.0001870074632647467;0.011022645789759962;-1.0
78;0.00011665888940737284;0.5141926769424766;0.023472430785223413;-1.0
79;0.0008791466416598288;5.553457423825186e-06;0.005802542735327247;-1.0
80;0.0005281070296913508;0.00107424982549557;0.012437608647693874;-1.0
81;0.0006451991319138952;0.00018552855536916102;0.008530072634915961;-1.0
82;0.0006994637444625787;8.22150265657353e-05;0.008175225623007204;-1.0
83;0.00035028314554264695;0.015466217917596052;0.016158811660940072;-1.0
84;0.00017678255745433118;0.20869046709788297;0.018505765009187426;-1.0
85;0.00040923706518561825;0.006388224297140498;0.01690976059869681;-1.0
86;0.001219016659894352;3.3945029677133785e-08;0.0033080771254827067;-1.0
87;0.0005848295221942804;0.0004588133139333723;0.011383790306900706;-1.0
88;0.0003499358450950659;0.015546989718984697;0.010824350003723312;-1.0
89;0.000467699503069278;0.00265813795919984;0.018861808730969452;-1.0
90;0.0006451612903225806;0.0001856338829524124;0.01020992478398106;-1.0
91;0.0011190293892455387;1.5207442821801586e-07;0.0054782868163488;-1.0
92;0.0005865790708587518;0.00044693061046858834;0.02146779853619976;-1.0
93;0.0008238686517977991;1.2724003271972586e-05;0.009462552788383137;-1.0
94;0.0004091892207868124;0.006392809998880198;0.009912625512464664;-1.0
95;0.0008198641368001874;1.3511628556457425e-05;0.008946951043229394;-1.0
96;0.0005880623346074683;0.0004370978504392788;0.01249117023258199;-1.0
97;0.0005864414731409805;0.00044785390073084913;0.013965156887285536;-1.0
98;0.0009976525821596245;9.389872593268496e-07;0.00844050387246951;-1.0
99;0.0007615253939429442;3.2411910652052246e-05;0.0075688495549334255;-1.0
100;0.0007059654076950229;7.457646240145882e-05;0.007005862758796973;-1.0
