h;risk;rho_lam;rho_mv2;rho_mv2u
33;0.019898022634000746;3.610608272412529e-08;0.0015259738357608155;0.0024336000919770056
34;0.01896715948150909;4.744127461672102e-06;0.020028699409192916;0.014455238406101314
35;0.021629924855731307;4.12950953005002e-12;0.00487114647377489;0.0018318862303615111
36;0.018157643245938423;0.0003300317172774905;0.010358208960801836;0.015433524644474493
37;0.018244534951375613;0.00020931317108814363;0.01027973134570865;0.027402982273440415
38;0.01884912397243212;8.806360786310341e-06;0.007223967938000548;0.013618139364012448
39;0.01972452249178145;8.963010765587496e-08;0.0128909291294483;0.007783001559248458
40;0.01693025560556634;0.2051160054547547;0.020360834010098538;0.02485890390910028
41;0.02135569416332769;1.7379101962994512e-11;0.001089073640576254;0.0013324551589976726
42;0.02182572614107884;1.480025398226315e-12;0.0003089022269037152;0.0006236716297013727
43;0.019739849561567553;8.271240257041459e-08;0.008173383244883103;0.006447956883098018
44;0.021206096752816435;3.8062737472229365e-11;0.005575902091154897;0.002499048562825895
45;0.01807129269704739;0.0005188994001671846;0.010843885733103301;0.024260682377933853
46;0.022209331233943815;1.9824955895774878e-13;0.0013999722114202645;0.0008088585007595845
47;0.01791032428855063;0.0012062446798563778;0.010973884872456766;0.0187496564731676
48;0.018281535648994516;0.00017241922737787387;0.034194539728390594;0.029480491538771206
49;0.018622438375524797;2.888791495947649e-05;0.012296675195130486;0.013780188480436035
50;0.021480406386066762;9.040480160692629e-12;0.00034694382965713786;0.0008088585007595845
51;0.021527230494835955;7.073319484713998e-12;0.003363540542201021;0.0024485593056709117
52;0.019589939404000997;1.8144922335312506e-07;0.007999990690454983;0.004570233251492465
53;0.01917263654809723;1.616239360054444e-06;0.024409720699401047;0.018749656473167595
54;0.021374616086992614;1.5738466956832403e-11;0.0006611874114853082;0.0020611076810649865
55;0.017460909958110407;0.012713622943385754;0.02846979703423394;0.036528311659324283
56;0.019645146614831053;1.3586499210228855e-07;0.003660799951923832;0.008357468901845506
57;0.018931373770083446;5.722713345564223e-06;0.004781886370510236;0.008949101340095014
58;0.01840033153750518;9.251560684162631e-05;0.010695881544847036;0.010960120963969762
59;0.021902065289806795;9.92034756561897e-13;0.00304006550463724;0.0020611076810649865
60;0.01884998553180935;8.76668956907226e-06;0.006824940653183445;0.01064711199089931
61;0.01972541559837896;8.921158865285978e-08;0.007962025963816888;0.008320840890681176
62;0.020245932182337598;5.831279588597327e-09;0.004671301575170594;0.004026662602670661
63;0.021525036359858717;7.155120697953969e-12;0.003267729993681271;0.0030597889395050605
64;0.020331262939958593;3.7286991618645236e-09;0.014289172075961738;0.008432595122204675
65;0.017942039770143452;0.001021535140148621;0.009899853610604307;0.015114606604537121
66;0.01823252716147026;0.00022290787038682988;0.0025195214831929295;0.008320840890681176
67;0.020971211118464592;1.3034141268922015e-10;0.006441324997534472;0.0021862598216776984
68;0.018565330902159047;3.8966248900174755e-05;0.022691496102043435;0.023209646874864844
69;0.020892923765700785;1.9645300336410406e-10;0.006028421814982429;0.0027757197545248977
70;0.020348957685772308;3.398485387191655e-09;0.021919638772129765;0.013242654956444149
71;0.01901093439363817;3.7716195036521905e-06;0.010071335042520845;0.00895548947401904
72;0.021881204500330906;1.1066352724516016e-12;0.00092298109926625;0.0009844889444273236
73;0.018579189648737195;3.623657261287835e-05;0.006052519732654743;0.01747402719728196
74;0.018201417969235873;0.0002623781303394335;0.0064505961754424655;0.022751656241415993
75;0.02086357791696047;2.2911190852331986e-10;0.024271694839925508;0.00761271018616958
76;0.019210821127754036;1.3231235149215895e-06;0.002466045796305615;0.005791676168105018
77;0.016701201823456278;0.6812540360445755;0.015030471442882932;0.04359461783756176
78;0.020427652065600998;2.250001430992911e-09;0.050347371274144084;0.015741858615392994
79;0.021913260012450714;9.355101933899131e-13;0.002324822530129466;0.0014716695001129425
80;0.018048155949283443;0.0005857883125381408;0.027898516556331122;0.02485890390910028
81;0.018361523510193954;0.00011338072083690853;0.038661040686215814;0.02485890390910028
82;0.018034825870646767;0.0006281725863515606;0.03237031804153201;0.038746340556664836
83;0.02174815306715365;2.2223874256868377e-12;0.0002063652402289966;0.0011996420548921862
84;0.02049248058172203;1.6019090919773709e-09;0.008347014090748535;0.005247431300729997
85;0.02043613707165109;2.1521450845692533e-09;0.0015522978502740888;0.005684151526561559
86;0.018278497839813893;0.00017518605165986405;0.006418004880376797;0.02220414494795427
87;0.017368595589454486;0.020623863761245673;0.00378094428699752;0.013213058466140657
88;0.02170214531723308;2.8283296180762617e-12;0.003677755752820469;0.002314912014956171
89;0.020307513780098638;4.222879449548365e-09;0.0038904624852687773;0.004719837841144261
90;0.019996687919185227;2.1529078959839596e-08;0.01966313644225616;0.01622179436992325
91;0.0206198347107438;8.218437342627349e-10;0.0003257842913127197;0.0018318862303615111
92;0.02063096720630967;7.752691604634268e-10;0.012422220477940853;0.007689724297679105
93;0.01849553128103277;5.6175558275867785e-05;0.008356115857619447;0.013213058466140657
94;0.020045652625025938;1.665656279311041e-08;0.010301957760745275;0.00845797096176701
95;0.02051728425764735;1.406651542353798e-09;0.02208379815058154;0.013221090482051381
96;0.019450895819508957;3.760175117858242e-07;0.004949854620287895;0.005575131019454735
97;0.019691215323645973;1.0672313633534458e-07;0.015434110899769737;0.004026662602670661
98;0.022012968240201543;5.54778907803286e-13;0.0017153952358739204;0.0010401525544864727
99;0.02231422065824881;1.144172816068082e-13;0.005606793609288746;0.001155308478656716
100;0.02055191845529129;1.173171877312129e-09;0.0028579372653799247;0.0024389097625320618
