h;risk;rho_lam;rho_mv2;rho_mv2u
71;0.2225827384815055;1.5366246356609654e-20;0.009773207819502777;0.0017393849290005797
72;0.19737704918032786;1.302377390305479e-15;0.010747005394791918;0.004066368999727208
73;0.2186287192755498;9.112765704069483e-20;0.0008995483861848658;0.0005739676309955029
74;0.23728813559322035;2.0483122065300166e-23;0.001000650428844666;0.00028439592292091976
75;0.16797385620915034;7.304558013724409e-10;0.023709302437291187;0.01673416647775594
76;0.203125;9.792831768685432e-17;0.011673048773786908;0.007425448600331936
77;0.18506493506493507;3.32642922711851e-13;0.004499666094764334;0.0025313710597633854
78;0.172147001934236;1.1160106119280211e-10;0.008639387953102044;0.012001576351416085
79;0.1980392156862745;9.666545419742311e-16;0.01689509063889189;0.003913967771541636
80;0.1834089436163318;7.010590940467666e-13;0.021425191862664276;0.00982536083121462
81;0.1968503937007874;1.6508497140748847e-15;0.0013374452095193997;0.002579565428910287
82;0.23086816720257236;3.6865176827806114e-22;0.0012209506641407651;0.0002450793048384579
83;0.21810971579643093;1.151131107921396e-19;0.001202361266236688;0.0004119484357829672
84;0.2261437908496732;3.0925556069666126e-21;0.005417242555658368;0.0008061755526294982
85;0.18164188752424046;1.5532670064597745e-12;0.002001729655595788;0.004085292978647536
86;0.24177949709864605;2.7117745631750155e-24;0.0005450124354970275;0.00012616339662916193
87;0.2282184655396619;1.2152930563435086e-21;0.001894805711500337;0.0013632184197546221
88;0.22941176470588234;7.101815796717878e-22;0.000388623023179842;0.00014828331468632618
89;0.15744957709824334;8.34221230866666e-08;0.010981275755878914;0.009447316444879679
90;0.2283669486011711;1.1367105403451637e-21;0.0010394220155046324;0.00027590450804357395
91;0.19753086419753085;1.2152432701573667e-15;0.006299789619486898;0.0018884533470445357
92;0.20873474630700065;7.836122676965968e-18;0.0050580918893428735;0.0010275585639836979
93;0.20860495436766624;8.307644476261109e-18;0.006332370968057992;0.0015604695655414777
94;0.1928802588996764;9.861451485214816e-15;0.005621039327314677;0.0042855567071692436
95;0.2378826530612245;1.567318333690993e-23;0.0022585274139934083;0.0001620172453379528
96;0.22098360655737706;3.156654596009118e-20;0.0023492861599580697;0.0003523630288962915
97;0.16135328562134027;1.4389161133348126e-08;0.021538965861590077;0.025505625359454654
98;0.20090732339598186;2.657689621462697e-16;0.0015820659412062457;0.0014109127473871934
99;0.2129032258064516;1.1997422126200556e-18;0.0019472734206344875;0.0007720684520250582
100;0.2192134107027724;7.003779006119701e-20;0.001086210884240734;0.0003900728026127127
