repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
32;54045;13512;126;3;0.17296;0.29493;0.33715;-1.00000;0.15213;0.62758;-1.00000;-1.00000;1.00000;0.69286;-1.00000;-1.00000;-1.00000;0.28774;0.29493;0.33715;-1.00000;0.15213;0.59431;-1.00000;-1.00000;1.00000;0.96655;-1.00000;0.06500;-1.00000;0.17155;0.29493;0.33715;-1.00000;0.15213;0.61768;-1.00000;-1.00000;1.00000;0.68265;-1.00000;0.12028;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
33;54045;13512;126;3;0.16992;0.29557;0.33701;-1.00000;0.15269;0.62827;-1.00000;-1.00000;1.00000;0.69439;-1.00000;-1.00000;-1.00000;0.28116;0.29557;0.33701;-1.00000;0.15269;0.59925;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06552;-1.00000;0.16970;0.29557;0.33701;-1.00000;0.15269;0.61893;-1.00000;-1.00000;1.00000;0.68475;-1.00000;0.11966;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
34;54045;13512;126;3;0.16970;0.29387;0.33530;-1.00000;0.15139;0.62550;-1.00000;-1.00000;1.00000;0.69109;-1.00000;-1.00000;-1.00000;0.27442;0.29387;0.33530;-1.00000;0.15139;0.59322;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06662;-1.00000;0.16985;0.29387;0.33530;-1.00000;0.15139;0.61564;-1.00000;-1.00000;1.00000;0.67999;-1.00000;0.12119;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
35;54045;13512;126;3;0.17207;0.29591;0.33751;-1.00000;0.15278;0.62789;-1.00000;-1.00000;1.00000;0.69531;-1.00000;-1.00000;-1.00000;0.28915;0.29591;0.33751;-1.00000;0.15278;0.60152;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06526;-1.00000;0.17244;0.29591;0.33751;-1.00000;0.15278;0.61962;-1.00000;-1.00000;1.00000;0.68530;-1.00000;0.11987;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
36;54045;13512;126;3;0.16866;0.29565;0.33685;-1.00000;0.15294;0.62800;-1.00000;-1.00000;1.00000;0.69471;-1.00000;-1.00000;-1.00000;0.28937;0.29565;0.33685;-1.00000;0.15294;0.59735;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06630;-1.00000;0.16955;0.29565;0.33685;-1.00000;0.15294;0.61904;-1.00000;-1.00000;1.00000;0.68570;-1.00000;0.11947;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
37;54045;13512;126;3;0.17163;0.29644;0.33871;-1.00000;0.15281;0.62764;-1.00000;-1.00000;1.00000;0.69200;-1.00000;-1.00000;-1.00000;0.29329;0.29644;0.33871;-1.00000;0.15281;0.60267;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06457;-1.00000;0.17126;0.29644;0.33871;-1.00000;0.15281;0.62057;-1.00000;-1.00000;1.00000;0.68463;-1.00000;0.11875;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
38;54045;13512;126;3;0.17244;0.29569;0.33722;-1.00000;0.15258;0.62638;-1.00000;-1.00000;1.00000;0.69231;-1.00000;-1.00000;-1.00000;0.29307;0.29569;0.33722;-1.00000;0.15258;0.60783;-1.00000;-1.00000;1.00000;0.85252;-1.00000;0.06172;-1.00000;0.17237;0.29569;0.33722;-1.00000;0.15258;0.61912;-1.00000;-1.00000;1.00000;0.68393;-1.00000;0.11921;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
39;54045;13512;126;3;0.16852;0.29543;0.33673;-1.00000;0.15250;0.62828;-1.00000;-1.00000;1.00000;0.69366;-1.00000;-1.00000;-1.00000;0.27524;0.29543;0.33673;-1.00000;0.15250;0.58379;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06751;-1.00000;0.16852;0.29543;0.33673;-1.00000;0.15250;0.61863;-1.00000;-1.00000;1.00000;0.68405;-1.00000;0.11991;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
40;54045;13512;126;3;0.17096;0.29629;0.33828;-1.00000;0.15321;0.62882;-1.00000;-1.00000;1.00000;0.69620;-1.00000;-1.00000;-1.00000;0.28123;0.29629;0.33828;-1.00000;0.15321;0.60144;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06539;-1.00000;0.16933;0.29629;0.33828;-1.00000;0.15321;0.62037;-1.00000;-1.00000;1.00000;0.68672;-1.00000;0.11920;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
41;54045;13512;126;3;0.16889;0.29499;0.33693;-1.00000;0.15219;0.62727;-1.00000;-1.00000;1.00000;0.69343;-1.00000;-1.00000;-1.00000;0.23905;0.29499;0.33693;-1.00000;0.15219;0.60109;-1.00000;-1.00000;1.00000;0.91976;-1.00000;0.06384;-1.00000;0.17111;0.29499;0.33693;-1.00000;0.15219;0.61781;-1.00000;-1.00000;1.00000;0.68309;-1.00000;0.12050;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
42;54045;13512;126;3;0.17044;0.29656;0.33844;-1.00000;0.15293;0.62846;-1.00000;-1.00000;1.00000;0.69502;-1.00000;-1.00000;-1.00000;0.28493;0.29656;0.33844;-1.00000;0.15293;0.60674;-1.00000;-1.00000;1.00000;0.91084;-1.00000;0.06310;-1.00000;0.17229;0.29656;0.33844;-1.00000;0.15293;0.62092;-1.00000;-1.00000;1.00000;0.68575;-1.00000;0.11957;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
43;54045;13512;126;3;0.17266;0.29652;0.33900;-1.00000;0.15269;0.62815;-1.00000;-1.00000;1.00000;0.69300;-1.00000;-1.00000;-1.00000;0.23083;0.29652;0.33900;-1.00000;0.15269;0.60912;-1.00000;-1.00000;1.00000;0.78964;-1.00000;0.06064;-1.00000;0.16963;0.29652;0.33900;-1.00000;0.15269;0.62080;-1.00000;-1.00000;1.00000;0.68453;-1.00000;0.11935;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
44;54045;13512;126;3;0.17029;0.29552;0.33782;-1.00000;0.15202;0.62657;-1.00000;-1.00000;1.00000;0.69024;-1.00000;-1.00000;-1.00000;0.24075;0.29552;0.33782;-1.00000;0.15202;0.60650;-1.00000;-1.00000;1.00000;0.82743;-1.00000;0.06185;-1.00000;0.17140;0.29552;0.33782;-1.00000;0.15202;0.61876;-1.00000;-1.00000;1.00000;0.68160;-1.00000;0.11942;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
45;54045;13512;126;3;0.16630;0.29719;0.33898;-1.00000;0.15338;0.62998;-1.00000;-1.00000;1.00000;0.69623;-1.00000;-1.00000;-1.00000;0.28515;0.29719;0.33898;-1.00000;0.15338;0.60630;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06457;-1.00000;0.16911;0.29719;0.33898;-1.00000;0.15338;0.62215;-1.00000;-1.00000;1.00000;0.68747;-1.00000;0.11915;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
