repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
11;47628;11907;8;2;0.04216;0.09112;0.11285;0.11285;0.03460;0.21180;0.19477;0.17410;0.19594;0.16835;0.19645;-1.00000;-1.00000;0.08407;0.09112;0.11285;0.11285;0.03460;0.18386;0.29236;0.29510;0.33277;0.30441;0.30977;0.09746;-1.00000;0.04107;0.09112;0.11285;0.11285;0.03460;0.19885;0.18992;0.16884;0.18969;0.16337;0.19126;0.16223;-1.00000;0.04073;0.09112;0.11285;0.11285;0.03460;0.19717;0.18948;0.16932;0.19011;0.16384;0.19078;0.08330;0.10168
12;47628;11907;8;2;0.04485;0.08994;0.11094;0.11094;0.03445;0.20911;0.19367;0.17414;0.19577;0.16838;0.19528;-1.00000;-1.00000;0.08029;0.08994;0.11094;0.11094;0.03445;0.18166;0.33001;0.34703;0.39024;0.37714;0.36342;0.10083;-1.00000;0.04308;0.08994;0.11094;0.11094;0.03445;0.19595;0.18886;0.16833;0.18898;0.16290;0.19014;0.16356;-1.00000;0.04317;0.08994;0.11094;0.11094;0.03445;0.19476;0.18843;0.16878;0.18937;0.16334;0.18970;0.08405;0.10303
13;47628;11907;8;2;0.04224;0.08807;0.10812;0.10812;0.03386;0.20630;0.19201;0.17182;0.19282;0.16610;0.19356;-1.00000;-1.00000;0.08684;0.08807;0.10812;0.10812;0.03386;0.18194;0.29750;0.30193;0.34008;0.31391;0.31726;0.09841;-1.00000;0.04208;0.08807;0.10812;0.10812;0.03386;0.19243;0.18667;0.16574;0.18569;0.16035;0.18792;0.16531;-1.00000;0.04149;0.08807;0.10812;0.10812;0.03386;0.19089;0.18618;0.16626;0.18614;0.16086;0.18741;0.08493;0.10467
14;47628;11907;8;2;0.04174;0.09051;0.11137;0.11137;0.03480;0.20971;0.19490;0.17484;0.19665;0.16907;0.19649;-1.00000;-1.00000;0.08256;0.09051;0.11137;0.11137;0.03480;0.18156;0.27473;0.27597;0.31152;0.28068;0.28750;0.09855;-1.00000;0.04149;0.09051;0.11137;0.11137;0.03480;0.19725;0.19034;0.16964;0.19052;0.16417;0.19163;0.16229;-1.00000;0.04199;0.09051;0.11137;0.11137;0.03480;0.19591;0.18983;0.17022;0.19103;0.16473;0.19110;0.08359;0.10241
15;47628;11907;8;2;0.04350;0.09036;0.11156;0.11156;0.03453;0.20942;0.19384;0.17378;0.19540;0.16803;0.19545;-1.00000;-1.00000;0.08650;0.09036;0.11156;0.11156;0.03453;0.18593;0.27333;0.27075;0.30610;0.27357;0.28469;0.09588;-1.00000;0.04241;0.09036;0.11156;0.11156;0.03453;0.19692;0.18940;0.16853;0.18924;0.16307;0.19070;0.16293;-1.00000;0.04300;0.09036;0.11156;0.11156;0.03453;0.19563;0.18892;0.16905;0.18970;0.16358;0.19020;0.08381;0.10241
16;47628;11907;8;2;0.04586;0.08832;0.10861;0.10861;0.03400;0.20502;0.19106;0.17161;0.19247;0.16589;0.19260;-1.00000;-1.00000;0.08474;0.08832;0.10861;0.10861;0.03400;0.17729;0.30987;0.32049;0.35978;0.34055;0.33600;0.10096;-1.00000;0.04418;0.08832;0.10861;0.10861;0.03400;0.19326;0.18667;0.16631;0.18633;0.16089;0.18794;0.16420;-1.00000;0.04434;0.08832;0.10861;0.10861;0.03400;0.19140;0.18620;0.16681;0.18677;0.16140;0.18743;0.08474;0.10415
17;47628;11907;8;2;0.04208;0.09004;0.11132;0.11132;0.03433;0.20717;0.19290;0.17305;0.19432;0.16731;0.19446;-1.00000;-1.00000;0.08760;0.09004;0.11132;0.11132;0.03433;0.18251;0.27048;0.26559;0.30025;0.26837;0.28192;0.09714;-1.00000;0.04241;0.09004;0.11132;0.11132;0.03433;0.19603;0.18846;0.16775;0.18829;0.16232;0.18976;0.16370;-1.00000;0.04233;0.09004;0.11132;0.11132;0.03433;0.19496;0.18805;0.16822;0.18869;0.16278;0.18933;0.08388;0.10262
18;47628;11907;8;2;0.04334;0.09137;0.11325;0.11325;0.03475;0.21207;0.19507;0.17498;0.19700;0.16921;0.19675;-1.00000;-1.00000;0.08373;0.09137;0.11325;0.11325;0.03475;0.18263;0.27151;0.27265;0.30754;0.27625;0.28318;0.09741;-1.00000;0.04182;0.09137;0.11325;0.11325;0.03475;0.19934;0.19034;0.16955;0.19063;0.16408;0.19167;0.16235;-1.00000;0.04224;0.09137;0.11325;0.11325;0.03475;0.19772;0.18986;0.17005;0.19109;0.16458;0.19117;0.08339;0.10183
19;47628;11907;8;2;0.04409;0.08990;0.11064;0.11064;0.03458;0.21108;0.19525;0.17501;0.19696;0.16924;0.19688;-1.00000;-1.00000;0.08365;0.08990;0.11064;0.11064;0.03458;0.17919;0.30818;0.31690;0.35640;0.33498;0.33291;0.10045;-1.00000;0.04250;0.08990;0.11064;0.11064;0.03458;0.19642;0.18945;0.16915;0.18998;0.16370;0.19073;0.16325;-1.00000;0.04224;0.08990;0.11064;0.11064;0.03458;0.19473;0.18907;0.16951;0.19033;0.16408;0.19032;0.08430;0.10377
20;47628;11907;8;2;0.04510;0.08866;0.10929;0.10929;0.03393;0.20800;0.19203;0.17188;0.19303;0.16617;0.19366;-1.00000;-1.00000;0.08046;0.08866;0.10929;0.10929;0.03393;0.17772;0.31841;0.33199;0.37270;0.35674;0.34807;0.10147;-1.00000;0.04552;0.08866;0.10929;0.10929;0.03393;0.19390;0.18690;0.16601;0.18612;0.16062;0.18817;0.16482;-1.00000;0.04577;0.08866;0.10929;0.10929;0.03393;0.19213;0.18639;0.16654;0.18659;0.16114;0.18763;0.08473;0.10404
