h;risk;rho_lam;rho_mv2;rho_mv2u
77;0.16100766703176342;2.7916492463710396e-06;0.004532108169479588;-1.0
78;0.164256581386726;4.579132404054978e-07;0.0031117340281200017;-1.0
79;0.15075009147457008;0.0008404907411121525;0.0239642093518577;-1.0
80;0.1465107782243332;0.008890652100481062;0.030412851550019115;-1.0
81;0.15599705665930833;4.535656333390401e-05;0.011573186775902782;-1.0
82;0.1497113997113997;0.001498047566684552;0.009758065070691765;-1.0
83;0.14333210195788695;0.052124117894810126;0.02525521308358861;-1.0
84;0.14445244956772335;0.02794566693894581;0.01179817193859089;-1.0
85;0.16064981949458484;3.406686971511294e-06;0.01492403224471955;-1.0
86;0.1563663440059568;3.693213473335672e-05;0.014104960023115329;-1.0
87;0.15194085027726434;0.0004333056150176635;0.011755506710083035;-1.0
88;0.16782449725776966;6.289571299163641e-08;0.003959905804190228;-1.0
89;0.17065217391304346;1.3041650794961191e-08;0.0034698115705437847;-1.0
90;0.1406816533720087;0.2277724852349101;0.02681432011319729;-1.0
91;0.14519056261343014;0.01853337758934493;0.016109774866624564;-1.0
92;0.15153760652093368;0.0005422947218701572;0.02794396219352911;-1.0
93;0.15985401459854015;5.304359744363049e-06;0.006101738825418186;-1.0
94;0.1463505001852538;0.009719942464003225;0.018919492132163224;-1.0
95;0.15220588235294116;0.0003738962863241464;0.007847802698756996;-1.0
96;0.1763853676204274;5.369650506785673e-10;0.0012964470184397877;-1.0
97;0.154548776032152;0.00010153297754650478;0.008909929257145904;-1.0
98;0.15555555555555556;5.7986356898252824e-05;0.015595576916446387;-1.0
99;0.15117994100294985;0.0006617024954472538;0.01679890853360363;-1.0
100;0.1657992565055762;1.9409146777486747e-07;0.0031868396905269923;-1.0
