repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
34;46400;11600;9;7;0.00034;0.00080;0.00116;-1.00000;0.00023;0.00390;-1.00000;-1.00000;0.00539;0.00513;-1.00000;-1.00000;-1.00000;0.00009;0.00080;0.00116;-1.00000;0.00023;0.00282;-1.00000;-1.00000;0.00624;0.00601;-1.00000;0.70956;-1.00000;0.00026;0.00080;0.00116;-1.00000;0.00023;0.00350;-1.00000;-1.00000;0.00480;0.00456;-1.00000;0.84763;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
35;46400;11600;9;7;0.00000;0.00082;0.00120;-1.00000;0.00022;0.00408;-1.00000;-1.00000;0.00559;0.00532;-1.00000;-1.00000;-1.00000;0.00060;0.00082;0.00120;-1.00000;0.00022;0.00231;-1.00000;-1.00000;0.00646;0.00624;-1.00000;0.78848;-1.00000;0.00000;0.00082;0.00120;-1.00000;0.00022;0.00356;-1.00000;-1.00000;0.00481;0.00457;-1.00000;0.85276;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
36;46400;11600;9;7;0.00043;0.00079;0.00115;-1.00000;0.00022;0.00395;-1.00000;-1.00000;0.00549;0.00523;-1.00000;-1.00000;-1.00000;0.00043;0.00079;0.00115;-1.00000;0.00022;0.00235;-1.00000;-1.00000;0.00726;0.00704;-1.00000;0.79572;-1.00000;0.00043;0.00079;0.00115;-1.00000;0.00022;0.00348;-1.00000;-1.00000;0.00479;0.00455;-1.00000;0.85222;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
37;46400;11600;9;7;0.00017;0.00081;0.00119;-1.00000;0.00022;0.00400;-1.00000;-1.00000;0.00544;0.00518;-1.00000;-1.00000;-1.00000;0.00052;0.00081;0.00119;-1.00000;0.00022;0.00258;-1.00000;-1.00000;0.00654;0.00631;-1.00000;0.75343;-1.00000;0.00017;0.00081;0.00119;-1.00000;0.00022;0.00354;-1.00000;-1.00000;0.00478;0.00454;-1.00000;0.85198;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
38;46400;11600;9;7;0.00052;0.00080;0.00117;-1.00000;0.00022;0.00396;-1.00000;-1.00000;0.00535;0.00509;-1.00000;-1.00000;-1.00000;0.00086;0.00080;0.00117;-1.00000;0.00022;0.00234;-1.00000;-1.00000;0.00712;0.00689;-1.00000;0.79612;-1.00000;0.00043;0.00080;0.00117;-1.00000;0.00022;0.00350;-1.00000;-1.00000;0.00473;0.00450;-1.00000;0.85173;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
39;46400;11600;9;7;0.00017;0.00087;0.00122;-1.00000;0.00027;0.00403;-1.00000;-1.00000;0.00565;0.00538;-1.00000;-1.00000;-1.00000;0.00017;0.00087;0.00122;-1.00000;0.00027;0.00303;-1.00000;-1.00000;0.00608;0.00584;-1.00000;0.67703;-1.00000;0.00017;0.00087;0.00122;-1.00000;0.00027;0.00369;-1.00000;-1.00000;0.00512;0.00488;-1.00000;0.82812;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
40;46400;11600;9;7;0.00026;0.00080;0.00124;-1.00000;0.00018;0.00410;-1.00000;-1.00000;0.00528;0.00502;-1.00000;-1.00000;-1.00000;0.00052;0.00080;0.00124;-1.00000;0.00018;0.00257;-1.00000;-1.00000;0.00596;0.00574;-1.00000;0.74457;-1.00000;0.00009;0.00080;0.00124;-1.00000;0.00018;0.00350;-1.00000;-1.00000;0.00446;0.00423;-1.00000;0.87302;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
41;46400;11600;9;7;0.00026;0.00088;0.00127;-1.00000;0.00026;0.00420;-1.00000;-1.00000;0.00581;0.00553;-1.00000;-1.00000;-1.00000;0.00026;0.00088;0.00127;-1.00000;0.00026;0.00284;-1.00000;-1.00000;0.00737;0.00713;-1.00000;0.72824;-1.00000;0.00009;0.00088;0.00127;-1.00000;0.00026;0.00373;-1.00000;-1.00000;0.00509;0.00484;-1.00000;0.83549;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
42;46400;11600;9;7;0.00017;0.00087;0.00126;-1.00000;0.00024;0.00420;-1.00000;-1.00000;0.00561;0.00534;-1.00000;-1.00000;-1.00000;0.00017;0.00087;0.00126;-1.00000;0.00024;0.00297;-1.00000;-1.00000;0.00679;0.00655;-1.00000;0.70294;-1.00000;0.00000;0.00087;0.00126;-1.00000;0.00024;0.00372;-1.00000;-1.00000;0.00492;0.00468;-1.00000;0.84369;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
43;46400;11600;9;7;0.00017;0.00086;0.00129;-1.00000;0.00024;0.00406;-1.00000;-1.00000;0.00545;0.00518;-1.00000;-1.00000;-1.00000;0.00034;0.00086;0.00129;-1.00000;0.00024;0.00260;-1.00000;-1.00000;0.00764;0.00740;-1.00000;0.76139;-1.00000;0.00017;0.00086;0.00129;-1.00000;0.00024;0.00368;-1.00000;-1.00000;0.00484;0.00460;-1.00000;0.84436;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
44;46400;11600;9;7;0.00017;0.00079;0.00114;-1.00000;0.00022;0.00401;-1.00000;-1.00000;0.00555;0.00528;-1.00000;-1.00000;-1.00000;0.00052;0.00079;0.00114;-1.00000;0.00022;0.00260;-1.00000;-1.00000;0.00629;0.00607;-1.00000;0.74568;-1.00000;0.00017;0.00079;0.00114;-1.00000;0.00022;0.00348;-1.00000;-1.00000;0.00474;0.00450;-1.00000;0.85694;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
45;46400;11600;9;7;0.00017;0.00080;0.00117;-1.00000;0.00022;0.00407;-1.00000;-1.00000;0.00554;0.00527;-1.00000;-1.00000;-1.00000;0.00026;0.00080;0.00117;-1.00000;0.00022;0.00269;-1.00000;-1.00000;0.00595;0.00572;-1.00000;0.71949;-1.00000;0.00009;0.00080;0.00117;-1.00000;0.00022;0.00351;-1.00000;-1.00000;0.00475;0.00451;-1.00000;0.85574;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
46;46400;11600;9;7;0.00043;0.00086;0.00127;-1.00000;0.00024;0.00409;-1.00000;-1.00000;0.00553;0.00526;-1.00000;-1.00000;-1.00000;0.00043;0.00086;0.00127;-1.00000;0.00024;0.00311;-1.00000;-1.00000;0.00580;0.00556;-1.00000;0.66059;-1.00000;0.00043;0.00086;0.00127;-1.00000;0.00024;0.00369;-1.00000;-1.00000;0.00488;0.00464;-1.00000;0.84457;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
47;46400;11600;9;7;0.00017;0.00083;0.00121;-1.00000;0.00023;0.00410;-1.00000;-1.00000;0.00553;0.00527;-1.00000;-1.00000;-1.00000;0.00000;0.00083;0.00121;-1.00000;0.00023;0.00269;-1.00000;-1.00000;0.00606;0.00583;-1.00000;0.72723;-1.00000;0.00000;0.00083;0.00121;-1.00000;0.00023;0.00359;-1.00000;-1.00000;0.00484;0.00460;-1.00000;0.84901;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
48;46400;11600;9;7;0.00000;0.00087;0.00128;-1.00000;0.00023;0.00428;-1.00000;-1.00000;0.00569;0.00542;-1.00000;-1.00000;-1.00000;0.00052;0.00087;0.00128;-1.00000;0.00023;0.00247;-1.00000;-1.00000;0.00774;0.00751;-1.00000;0.78383;-1.00000;0.00000;0.00087;0.00128;-1.00000;0.00023;0.00371;-1.00000;-1.00000;0.00490;0.00465;-1.00000;0.84859;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
49;46400;11600;9;7;0.00009;0.00077;0.00115;-1.00000;0.00019;0.00421;-1.00000;-1.00000;0.00569;0.00542;-1.00000;-1.00000;-1.00000;0.00017;0.00077;0.00115;-1.00000;0.00019;0.00160;-1.00000;-1.00000;0.00594;0.00575;-1.00000;0.90809;-1.00000;0.00000;0.00077;0.00115;-1.00000;0.00019;0.00346;-1.00000;-1.00000;0.00463;0.00440;-1.00000;0.87409;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
50;46400;11600;9;7;0.00017;0.00086;0.00124;-1.00000;0.00024;0.00417;-1.00000;-1.00000;0.00555;0.00529;-1.00000;-1.00000;-1.00000;0.00043;0.00086;0.00124;-1.00000;0.00024;0.00295;-1.00000;-1.00000;0.00644;0.00620;-1.00000;0.69988;-1.00000;0.00000;0.00086;0.00124;-1.00000;0.00024;0.00368;-1.00000;-1.00000;0.00487;0.00462;-1.00000;0.84521;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
