repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
31;5148;1287;36;6;0.09635;0.15923;0.19141;-1.00000;0.07287;0.39569;-1.00000;-1.00000;1.00000;0.49380;-1.00000;-1.00000;-1.00000;0.16162;0.15923;0.19141;-1.00000;0.07287;0.37125;-1.00000;-1.00000;1.00000;0.80022;-1.00000;0.24958;-1.00000;0.09790;0.15923;0.19141;-1.00000;0.07287;0.38896;-1.00000;-1.00000;1.00000;0.47919;-1.00000;0.43147;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
32;5148;1287;36;6;0.08159;0.16007;0.18970;-1.00000;0.07462;0.40379;-1.00000;-1.00000;1.00000;0.51310;-1.00000;-1.00000;-1.00000;0.13831;0.16007;0.18970;-1.00000;0.07462;0.37764;-1.00000;-1.00000;1.00000;0.62674;-1.00000;0.23862;-1.00000;0.08236;0.16007;0.18970;-1.00000;0.07462;0.39148;-1.00000;-1.00000;1.00000;0.49058;-1.00000;0.43178;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
33;5148;1287;36;6;0.06993;0.16304;0.19257;-1.00000;0.07603;0.41190;-1.00000;-1.00000;1.00000;0.52268;-1.00000;-1.00000;-1.00000;0.09946;0.16304;0.19257;-1.00000;0.07603;0.38027;-1.00000;-1.00000;1.00000;0.62190;-1.00000;0.23853;-1.00000;0.07226;0.16304;0.19257;-1.00000;0.07603;0.39810;-1.00000;-1.00000;1.00000;0.49783;-1.00000;0.42923;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
34;5148;1287;36;6;0.08392;0.16161;0.19349;-1.00000;0.07511;0.40546;-1.00000;-1.00000;1.00000;0.51425;-1.00000;-1.00000;-1.00000;0.17094;0.16161;0.19349;-1.00000;0.07511;0.37356;-1.00000;-1.00000;1.00000;0.81907;-1.00000;0.25243;-1.00000;0.08081;0.16161;0.19349;-1.00000;0.07511;0.39482;-1.00000;-1.00000;1.00000;0.49206;-1.00000;0.42938;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
35;5148;1287;36;6;0.08625;0.16067;0.19289;-1.00000;0.07404;0.40244;-1.00000;-1.00000;1.00000;0.50882;-1.00000;-1.00000;-1.00000;0.10179;0.16067;0.19289;-1.00000;0.07404;0.37532;-1.00000;-1.00000;1.00000;0.59817;-1.00000;0.23514;-1.00000;0.08469;0.16067;0.19289;-1.00000;0.07404;0.39269;-1.00000;-1.00000;1.00000;0.48828;-1.00000;0.43380;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
36;5148;1287;36;6;0.08547;0.15977;0.19058;-1.00000;0.07368;0.40079;-1.00000;-1.00000;1.00000;0.50696;-1.00000;-1.00000;-1.00000;0.13598;0.15977;0.19058;-1.00000;0.07368;0.36930;-1.00000;-1.00000;1.00000;0.64630;-1.00000;0.24602;-1.00000;0.08936;0.15977;0.19058;-1.00000;0.07368;0.39059;-1.00000;-1.00000;1.00000;0.48551;-1.00000;0.43311;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
37;5148;1287;36;6;0.08081;0.16145;0.19120;-1.00000;0.07514;0.40657;-1.00000;-1.00000;1.00000;0.51770;-1.00000;-1.00000;-1.00000;0.14685;0.16145;0.19120;-1.00000;0.07514;0.37894;-1.00000;-1.00000;1.00000;0.63097;-1.00000;0.23703;-1.00000;0.08469;0.16145;0.19120;-1.00000;0.07514;0.39463;-1.00000;-1.00000;1.00000;0.49517;-1.00000;0.43350;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
38;5148;1287;36;6;0.07925;0.16141;0.19535;-1.00000;0.07384;0.40460;-1.00000;-1.00000;1.00000;0.50711;-1.00000;-1.00000;-1.00000;0.09324;0.16141;0.19535;-1.00000;0.07384;0.38186;-1.00000;-1.00000;1.00000;0.56547;-1.00000;0.22873;-1.00000;0.07459;0.16141;0.19535;-1.00000;0.07384;0.39423;-1.00000;-1.00000;1.00000;0.48636;-1.00000;0.43285;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
39;5148;1287;36;6;0.08159;0.16183;0.19406;-1.00000;0.07563;0.40232;-1.00000;-1.00000;1.00000;0.50990;-1.00000;-1.00000;-1.00000;0.16472;0.16183;0.19406;-1.00000;0.07563;0.38182;-1.00000;-1.00000;1.00000;0.65173;-1.00000;0.23368;-1.00000;0.08236;0.16183;0.19406;-1.00000;0.07563;0.39481;-1.00000;-1.00000;1.00000;0.49343;-1.00000;0.42660;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
40;5148;1287;36;6;0.08392;0.16338;0.19561;-1.00000;0.07492;0.40600;-1.00000;-1.00000;1.00000;0.50607;-1.00000;-1.00000;-1.00000;0.14219;0.16338;0.19561;-1.00000;0.07492;0.38407;-1.00000;-1.00000;1.00000;0.65160;-1.00000;0.23533;-1.00000;0.08314;0.16338;0.19561;-1.00000;0.07492;0.39826;-1.00000;-1.00000;1.00000;0.48914;-1.00000;0.42696;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
