repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
13;16000;4000;16;26;0.03800;0.18663;5797.00000;0.26256;0.14953;0.09071;2005.00000;20000.00000;0.41539;-1.00000;-1.00000;0.47027;1.00000;-1.00000;-1.00000;-1.00000;0.17064;0.20467
14;16000;4000;16;26;0.03300;0.18633;5781.00000;0.26246;0.14863;0.08917;2032.00000;20000.00000;0.41483;-1.00000;-1.00000;0.46266;1.00000;-1.00000;-1.00000;-1.00000;0.17326;0.20846
15;16000;4000;16;26;0.04250;0.18592;5804.00000;0.26234;0.14985;0.08904;2030.00000;20000.00000;0.41388;-1.00000;-1.00000;0.46212;1.00000;-1.00000;-1.00000;-1.00000;0.16783;0.20644
16;16000;4000;16;26;0.03850;0.18750;5797.00000;0.26422;0.15018;0.09088;2040.00000;20000.00000;0.41721;-1.00000;-1.00000;0.47009;1.00000;-1.00000;-1.00000;-1.00000;0.16953;0.20673
17;16000;4000;16;26;0.03600;0.18692;5823.00000;0.26451;0.14972;0.09012;2022.00000;20000.00000;0.41589;-1.00000;-1.00000;0.46717;1.00000;-1.00000;-1.00000;-1.00000;0.16872;0.20352
18;16000;4000;16;26;0.03925;0.18561;5815.00000;0.26157;0.14908;0.08869;2043.00000;20000.00000;0.41320;-1.00000;-1.00000;0.46024;1.00000;-1.00000;-1.00000;-1.00000;0.16743;0.20966
19;16000;4000;16;26;0.03625;0.18701;5796.00000;0.26274;0.15062;0.09028;2046.00000;20000.00000;0.41618;-1.00000;-1.00000;0.46723;1.00000;-1.00000;-1.00000;-1.00000;0.16604;0.20660
20;16000;4000;16;26;0.04125;0.18592;5794.00000;0.26212;0.14979;0.09016;2023.00000;20000.00000;0.41393;-1.00000;-1.00000;0.46732;1.00000;-1.00000;-1.00000;-1.00000;0.17112;0.20424
21;16000;4000;16;26;0.03375;0.18588;5758.00000;0.26214;0.14953;0.08950;2035.00000;20000.00000;0.41397;-1.00000;-1.00000;0.46405;1.00000;-1.00000;-1.00000;-1.00000;0.16464;0.20101
22;16000;4000;16;26;0.03600;0.18612;5798.00000;0.26295;0.14968;0.08985;2019.00000;20000.00000;0.41433;-1.00000;-1.00000;0.46605;1.00000;-1.00000;-1.00000;-1.00000;0.17202;0.20843
23;16000;4000;16;26;0.03725;0.18764;5776.00000;0.26457;0.15108;0.09059;2037.00000;20000.00000;0.41756;-1.00000;-1.00000;0.46886;1.00000;-1.00000;-1.00000;-1.00000;0.16466;0.21092
24;16000;4000;16;26;0.03850;0.18588;5790.00000;0.26260;0.14877;0.08978;2045.00000;20000.00000;0.41386;-1.00000;-1.00000;0.46503;1.00000;-1.00000;-1.00000;-1.00000;0.17339;0.20300
25;16000;4000;16;26;0.03525;0.18765;5788.00000;0.26365;0.15041;0.09115;2030.00000;20000.00000;0.41754;-1.00000;-1.00000;0.47157;1.00000;-1.00000;-1.00000;-1.00000;0.16832;0.20424
