repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
13;56000;14000;780;10;0.03421;0.20689;33845.00000;0.30121;0.22651;0.08800;20346.00000;70000.00000;0.43257;-1.00000;-1.00000;0.38596;0.85682;-1.00000;-1.00000;-1.00000;0.19230;0.21963
14;56000;14000;780;10;0.03600;0.20612;33815.00000;0.30065;0.22650;0.08719;20321.00000;70000.00000;0.43102;-1.00000;-1.00000;0.38263;0.84940;-1.00000;-1.00000;-1.00000;0.19142;0.22014
15;56000;14000;780;10;0.03493;0.20692;33834.00000;0.30180;0.22692;0.08773;20328.00000;70000.00000;0.43264;-1.00000;-1.00000;0.38487;0.85661;-1.00000;-1.00000;-1.00000;0.19234;0.21838
16;56000;14000;780;10;0.03564;0.20576;33857.00000;0.29998;0.22678;0.08696;20320.00000;70000.00000;0.43028;-1.00000;-1.00000;0.38168;0.84616;-1.00000;-1.00000;-1.00000;0.19081;0.22398
17;56000;14000;780;10;0.03757;0.20615;33853.00000;0.30083;0.22721;0.08707;20345.00000;70000.00000;0.43105;-1.00000;-1.00000;0.38210;0.84921;-1.00000;-1.00000;-1.00000;0.19362;0.21623
18;56000;14000;780;10;0.03436;0.20491;33815.00000;0.29856;0.22534;0.08691;20319.00000;70000.00000;0.42856;-1.00000;-1.00000;0.38145;0.83966;-1.00000;-1.00000;-1.00000;0.19351;0.21721
19;56000;14000;780;10;0.03471;0.20649;33833.00000;0.30088;0.22639;0.08781;20329.00000;70000.00000;0.43175;-1.00000;-1.00000;0.38521;0.85340;-1.00000;-1.00000;-1.00000;0.19432;0.21781
20;56000;14000;780;10;0.03557;0.20541;33857.00000;0.29949;0.22586;0.08681;20347.00000;70000.00000;0.42955;-1.00000;-1.00000;0.38101;0.84304;-1.00000;-1.00000;-1.00000;0.19371;0.21552
21;56000;14000;780;10;0.03350;0.20662;33794.00000;0.30154;0.22672;0.08745;20313.00000;70000.00000;0.43204;-1.00000;-1.00000;0.38370;0.85380;-1.00000;-1.00000;-1.00000;0.19681;0.21925
22;56000;14000;780;10;0.03443;0.20633;33771.00000;0.30071;0.22615;0.08750;20341.00000;70000.00000;0.43144;-1.00000;-1.00000;0.38391;0.85158;-1.00000;-1.00000;-1.00000;0.19328;0.22070
23;56000;14000;780;10;0.03414;0.20560;33874.00000;0.29948;0.22564;0.08723;20329.00000;70000.00000;0.42993;-1.00000;-1.00000;0.38279;0.84539;-1.00000;-1.00000;-1.00000;0.19737;0.21879
